StudentID,IssueDate,DueDate,ReturnDate,FineAmount,RenewalCount,ReservationStatus,BookID
S9923,23/10/2022,06/11/2022,06/11/2022,0,2,Available,B0721
S5695,28/01/2023,11/02/2023,11/02/2023,0,0,Available,B0413
S3346,24/09/2023,08/10/2023,08/10/2023,0,2,Available,B0430
S5792,05/05/2023,19/05/2023,21/04/2023,0,1,Available,B1297
S0651,25/11/2023,09/12/2023,09/12/2023,0,0,Available,B1137
S4048,04/04/2022,18/04/2022,18/04/2022,0,2,Not Reserved,B0636
S6900,15/09/2023,29/09/2023,29/09/2023,0,2,Not Reserved,B0821
S3558,13/02/2022,27/02/2022,05/03/2022,60,3,Not Reserved,B0569
S8994,10/04/2022,24/04/2022,24/04/2022,0,0,Reserved,B0624
S6424,18/06/2022,02/07/2022,02/07/2022,0,0,Not Reserved,B1249
S3361,05/01/2024,19/01/2024,19/01/2024,0,3,Reserved,B1168
S6450,20/08/2022,03/09/2022,03/09/2022,0,0,Not Reserved,B0597
S2558,05/02/2022,19/02/2022,04/03/2022,130,0,Available,B0964
S8177,30/11/2023,14/12/2023,05/01/2024,220,1,Available,B1096
S0526,18/07/2022,01/08/2022,23/08/2022,220,2,Not Reserved,B0937
S2675,18/02/2024,03/03/2024,18/02/2024,0,1,Not Reserved,B1080
S7384,20/07/2023,03/08/2023,03/08/2023,0,2,Not Reserved,B0840
S1011,29/11/2024,13/12/2024,21/11/2024,0,1,Available,B0898
S1520,05/07/2022,19/07/2022,30/07/2022,110,1,Not Reserved,B0949
S5753,03/07/2022,17/07/2022,17/07/2022,0,1,Reserved,B0882
S7038,13/02/2024,27/02/2024,19/03/2024,210,0,Not Reserved,B0791
S4481,26/03/2024,09/04/2024,09/04/2024,0,1,Not Reserved,B0503
S5558,12/12/2024,26/12/2024,24/12/2024,0,0,Not Reserved,B1201
S6892,24/04/2024,08/05/2024,08/05/2024,0,0,Reserved,B0460
S5051,16/05/2022,30/05/2022,23/06/2022,240,0,Not Reserved,B0450
S3621,21/01/2023,04/02/2023,04/02/2023,0,1,Not Reserved,B1247
S4191,29/05/2024,12/06/2024,02/07/2024,200,3,Available,B1355
S10168,30/05/2024,13/06/2024,13/06/2024,0,1,Available,B1235
S9679,04/09/2024,18/09/2024,18/09/2024,0,3,Not Reserved,B0709
S4100,20/12/2022,03/01/2023,03/01/2023,0,2,Available,B1335
S0922,15/01/2024,29/01/2024,23/01/2024,0,0,Reserved,B0922
S2656,28/10/2022,11/11/2022,18/10/2022,0,1,Reserved,B1200
S4970,12/01/2024,26/01/2024,26/01/2024,0,2,Reserved,B0398
S7871,14/02/2023,28/02/2023,28/02/2023,0,3,Available,B0944
S10132,06/09/2022,20/09/2022,01/09/2022,0,1,Available,B0859
S3123,08/09/2022,22/09/2022,15/09/2022,0,2,Reserved,B0555
S3620,23/05/2024,06/06/2024,25/06/2024,190,3,Not Reserved,B0680
S8225,14/11/2024,28/11/2024,01/11/2024,0,2,Waiting,B1265
S4050,26/12/2023,09/01/2024,08/01/2024,0,2,Available,B0907
S1153,20/06/2023,04/07/2023,19/07/2023,150,2,Not Reserved,B0882
S9179,27/10/2024,10/11/2024,10/11/2024,0,2,Available,B0897
S2649,01/09/2022,15/09/2022,15/09/2022,0,3,Reserved,B1236
S4269,09/04/2024,23/04/2024,17/04/2024,0,0,Not Reserved,B0599
S8429,26/06/2024,10/07/2024,10/07/2024,0,1,Not Reserved,B0765
S3458,10/08/2024,24/08/2024,28/08/2024,40,1,Reserved,B0757
S2339,13/08/2022,27/08/2022,27/08/2022,0,2,Reserved,B1270
S5812,05/06/2024,19/06/2024,03/06/2024,0,2,Available,B0579
S6333,30/06/2022,14/07/2022,14/07/2022,0,2,Not Reserved,B0663
S3450,20/05/2022,03/06/2022,03/06/2022,0,1,Available,B0762
S5085,25/07/2023,08/08/2023,08/08/2023,0,2,Reserved,B1275
S2444,08/04/2024,22/04/2024,22/04/2024,0,0,Reserved,B0754
S6594,03/07/2023,17/07/2023,09/07/2023,0,3,Available,B1294
S3678,17/04/2024,01/05/2024,01/05/2024,0,1,Reserved,B0932
S0874,17/07/2023,31/07/2023,31/07/2023,0,3,Waiting,B1104
S8301,24/02/2022,10/03/2022,17/03/2022,70,3,Not Reserved,B0638
S5562,04/01/2023,18/01/2023,18/01/2023,0,1,Available,B1366
S5308,02/03/2024,16/03/2024,16/03/2024,0,1,Available,B0898
S1262,13/07/2022,27/07/2022,09/08/2022,130,2,Available,B0695
S3438,04/10/2024,18/10/2024,08/10/2024,0,0,Not Reserved,B0477
S2094,27/08/2024,10/09/2024,10/09/2024,0,1,Reserved,B1069
S4629,01/07/2024,15/07/2024,15/07/2024,0,0,Reserved,B1245
S6915,28/02/2024,13/03/2024,07/04/2024,250,1,Not Reserved,B1316
S4398,04/10/2022,18/10/2022,18/10/2022,0,1,Reserved,B0948
S6654,26/02/2024,11/03/2024,30/03/2024,190,3,Not Reserved,B1230
S8997,18/01/2023,01/02/2023,15/01/2023,0,0,Not Reserved,B1408
S1457,26/07/2024,09/08/2024,09/08/2024,0,2,Waiting,B1174
S6276,18/09/2023,02/10/2023,30/09/2023,0,0,Waiting,B1048
S4928,29/10/2023,12/11/2023,12/11/2023,0,0,Available,B1431
S0632,07/09/2022,21/09/2022,21/09/2022,0,2,Waiting,B0789
S1200,11/09/2023,25/09/2023,27/08/2023,0,2,Reserved,B1123
S1967,01/05/2022,15/05/2022,16/04/2022,0,1,Not Reserved,B0613
S2039,11/11/2024,25/11/2024,28/11/2024,30,1,Not Reserved,B1026
S4970,20/07/2023,03/08/2023,03/08/2023,0,3,Not Reserved,B0972
S3329,25/01/2023,08/02/2023,10/01/2023,0,0,Reserved,B0830
S4408,22/09/2024,06/10/2024,06/10/2024,0,2,Available,B1235
S6268,23/07/2022,06/08/2022,06/08/2022,0,3,Reserved,B1418
S1230,21/05/2024,04/06/2024,24/05/2024,0,2,Reserved,B0673
S10348,26/05/2023,09/06/2023,09/06/2023,0,3,Reserved,B1102
S7455,22/04/2022,06/05/2022,09/05/2022,30,1,Not Reserved,B1336
S10289,24/04/2023,08/05/2023,08/05/2023,0,0,Reserved,B1125
S7814,19/05/2024,02/06/2024,04/06/2024,20,1,Reserved,B1135
S1744,07/01/2024,21/01/2024,04/02/2024,140,1,Reserved,B1406
S3192,27/10/2022,10/11/2022,28/11/2022,180,2,Reserved,B0455
S3323,03/01/2022,17/01/2022,17/01/2022,0,1,Available,B0557
S5061,26/01/2022,09/02/2022,09/02/2022,0,1,Available,B1074
S1193,07/06/2023,21/06/2023,13/07/2023,220,1,Reserved,B0802
S6549,18/03/2023,01/04/2023,01/04/2023,0,1,Available,B1083
S4618,30/11/2023,14/12/2023,13/01/2024,300,3,Reserved,B1405
S1334,11/08/2023,25/08/2023,21/08/2023,0,2,Reserved,B1221
S2695,11/06/2023,25/06/2023,25/06/2023,0,3,Not Reserved,B1318
S9651,19/12/2022,02/01/2023,02/01/2023,0,1,Available,B0659
S7034,23/12/2024,06/01/2025,06/01/2025,0,3,Not Reserved,B1321
S4589,11/06/2024,25/06/2024,25/06/2024,0,0,Not Reserved,B0461
S0565,07/02/2023,21/02/2023,21/02/2023,0,0,Available,B1358
S9035,12/01/2023,26/01/2023,24/02/2023,290,0,Not Reserved,B1441
S7023,16/10/2024,30/10/2024,30/10/2024,0,3,Available,B1106
S4013,23/03/2024,06/04/2024,06/04/2024,0,1,Not Reserved,B0513
S5807,20/09/2024,04/10/2024,12/10/2024,80,1,Waiting,B1354
S4219,27/04/2022,11/05/2022,11/05/2022,0,0,Reserved,B0610
S6884,13/10/2023,27/10/2023,27/10/2023,0,0,Waiting,B0474
S5811,26/04/2023,10/05/2023,10/05/2023,0,1,Reserved,B0989
S1196,23/06/2024,07/07/2024,20/06/2024,0,1,Not Reserved,B0554
S1469,31/03/2023,14/04/2023,01/04/2023,0,2,Reserved,B1366
S3507,29/06/2023,13/07/2023,29/06/2023,0,3,Waiting,B0583
S6778,28/04/2023,12/05/2023,29/05/2023,170,1,Not Reserved,B0649
S6082,01/10/2022,15/10/2022,14/11/2022,300,2,Available,B0723
S0823,29/09/2022,13/10/2022,23/09/2022,0,2,Waiting,B0551
S1833,09/03/2024,23/03/2024,29/03/2024,60,2,Not Reserved,B0524
S1728,17/10/2022,31/10/2022,03/11/2022,30,0,Available,B0955
S1114,11/06/2024,25/06/2024,25/06/2024,0,0,Not Reserved,B1451
S2926,02/04/2023,16/04/2023,16/04/2023,0,1,Available,B0574
S3962,25/02/2023,11/03/2023,11/03/2023,0,1,Reserved,B1258
S7652,18/04/2023,02/05/2023,02/05/2023,0,2,Not Reserved,B0965
S4665,16/11/2022,30/11/2022,30/11/2022,0,0,Not Reserved,B0981
S8154,16/08/2023,30/08/2023,30/08/2023,0,1,Not Reserved,B1236
S3700,22/11/2024,06/12/2024,01/12/2024,0,0,Reserved,B1401
S6067,23/08/2022,06/09/2022,09/08/2022,0,1,Not Reserved,B1418
S4259,20/08/2023,03/09/2023,03/09/2023,0,2,Available,B1342
S5270,12/10/2022,26/10/2022,26/10/2022,0,0,Not Reserved,B1031
S10478,25/10/2022,08/11/2022,08/11/2022,0,0,Available,B1086
S8404,18/09/2024,02/10/2024,10/10/2024,80,0,Not Reserved,B0751
S7165,14/02/2022,28/02/2022,28/02/2022,0,1,Waiting,B1092
S5522,26/03/2024,09/04/2024,08/04/2024,0,0,Not Reserved,B0712
S5135,04/06/2022,18/06/2022,18/06/2022,0,2,Not Reserved,B1203
S6739,14/03/2022,28/03/2022,28/03/2022,0,0,Not Reserved,B1328
S2839,01/08/2024,15/08/2024,15/08/2024,0,0,Not Reserved,B0794
S0590,20/05/2023,03/06/2023,22/05/2023,0,2,Not Reserved,B1074
S9697,03/12/2024,17/12/2024,17/12/2024,0,0,Not Reserved,B0638
S10122,01/10/2023,15/10/2023,15/10/2023,0,3,Reserved,B0776
S0547,02/11/2024,16/11/2024,16/11/2024,0,1,Waiting,B1221
S4695,14/10/2023,28/10/2023,25/11/2023,280,2,Reserved,B1471
S2075,13/12/2023,27/12/2023,11/12/2023,0,3,Not Reserved,B1445
S5988,03/08/2022,17/08/2022,28/08/2022,110,0,Available,B0577
S4107,01/11/2022,15/11/2022,30/11/2022,150,2,Not Reserved,B0912
S7600,23/09/2024,07/10/2024,07/10/2024,0,2,Waiting,B0601
S3310,23/01/2023,06/02/2023,06/02/2023,0,1,Available,B0594
S6878,06/02/2024,20/02/2024,17/02/2024,0,0,Reserved,B0989
S5952,26/04/2022,10/05/2022,26/05/2022,160,1,Available,B0788
S8551,22/11/2023,06/12/2023,06/12/2023,0,3,Available,B0833
S1046,15/03/2023,29/03/2023,10/04/2023,120,3,Available,B0821
S0624,06/08/2022,20/08/2022,20/08/2022,0,1,Not Reserved,B0566
S4869,01/10/2024,15/10/2024,15/10/2024,0,3,Not Reserved,B1259
S5432,04/03/2024,18/03/2024,23/03/2024,50,0,Available,B0933
S8949,13/12/2023,27/12/2023,18/12/2023,0,3,Not Reserved,B1158
S1912,18/08/2022,01/09/2022,01/09/2022,0,1,Not Reserved,B0512
S9593,22/04/2024,06/05/2024,13/04/2024,0,1,Waiting,B0922
S7876,26/06/2023,10/07/2023,10/07/2023,0,2,Available,B1216
S10205,30/03/2022,13/04/2022,13/04/2022,0,2,Available,B0808
S7581,21/03/2024,04/04/2024,27/04/2024,230,2,Reserved,B0924
S1625,13/08/2023,27/08/2023,18/09/2023,220,1,Available,B1426
S6917,12/05/2022,26/05/2022,26/05/2022,0,3,Available,B0695
S1523,07/04/2023,21/04/2023,23/04/2023,20,3,Not Reserved,B0594
S10438,15/11/2024,29/11/2024,18/12/2024,190,0,Not Reserved,B0846
S2674,07/12/2024,21/12/2024,21/12/2024,0,1,Available,B1249
S2901,17/05/2022,31/05/2022,11/06/2022,110,3,Waiting,B1175
S6556,17/06/2024,01/07/2024,01/07/2024,0,0,Available,B0840
S8732,07/05/2024,21/05/2024,27/05/2024,60,3,Available,B1097
S4200,20/11/2022,04/12/2022,04/12/2022,0,2,Reserved,B1260
S3119,21/08/2022,04/09/2022,04/09/2022,0,2,Available,B0943
S1659,14/01/2022,28/01/2022,07/02/2022,100,0,Not Reserved,B1193
S9543,23/01/2023,06/02/2023,06/02/2023,0,2,Not Reserved,B0826
S0775,23/01/2023,06/02/2023,08/02/2023,20,1,Not Reserved,B1260
S0867,15/09/2022,29/09/2022,05/09/2022,0,1,Waiting,B0787
S7572,15/10/2022,29/10/2022,29/10/2022,0,3,Reserved,B1400
S6840,14/07/2022,28/07/2022,13/08/2022,160,1,Not Reserved,B1257
S10499,31/03/2023,14/04/2023,14/04/2023,0,3,Waiting,B1438
S4653,26/03/2022,09/04/2022,13/03/2022,0,3,Reserved,B0803
S1973,02/12/2022,16/12/2022,16/12/2022,0,1,Not Reserved,B0810
S3557,01/01/2023,15/01/2023,15/01/2023,0,2,Waiting,B1107
S4548,07/01/2022,21/01/2022,27/12/2021,0,0,Available,B1200
S3439,01/10/2022,15/10/2022,16/09/2022,0,1,Available,B0609
S8290,23/09/2023,07/10/2023,07/10/2023,0,0,Reserved,B1127
S4532,28/04/2022,12/05/2022,01/06/2022,200,0,Not Reserved,B1229
S9565,31/01/2023,14/02/2023,13/02/2023,0,0,Reserved,B0825
S2822,11/08/2022,25/08/2022,25/08/2022,0,0,Not Reserved,B1144
S3138,22/03/2024,05/04/2024,08/04/2024,30,3,Waiting,B1399
S5897,05/01/2022,19/01/2022,19/01/2022,0,3,Not Reserved,B1224
S7110,14/07/2023,28/07/2023,29/07/2023,10,3,Not Reserved,B0912
S9044,06/04/2024,20/04/2024,06/04/2024,0,3,Reserved,B1182
S6301,18/09/2024,02/10/2024,04/09/2024,0,3,Available,B1234
S10387,15/06/2024,29/06/2024,29/06/2024,0,2,Available,B0972
S9329,18/05/2024,01/06/2024,01/06/2024,0,1,Not Reserved,B0973
S8209,15/03/2023,29/03/2023,22/03/2023,0,1,Reserved,B0844
S2860,30/10/2024,13/11/2024,13/11/2024,0,2,Reserved,B1484
S9568,07/07/2022,21/07/2022,27/07/2022,60,2,Not Reserved,B1095
S4131,02/06/2022,16/06/2022,16/06/2022,0,1,Not Reserved,B0689
S2380,25/06/2024,09/07/2024,16/06/2024,0,3,Not Reserved,B1520
S4814,10/02/2023,24/02/2023,07/03/2023,110,0,Not Reserved,B0889
S8353,21/05/2022,04/06/2022,04/06/2022,0,2,Not Reserved,B1423
S4303,18/09/2024,02/10/2024,13/09/2024,0,0,Available,B1400
S5045,17/11/2023,01/12/2023,28/12/2023,270,2,Available,B0850
S4652,24/12/2024,07/01/2025,07/01/2025,0,2,Reserved,B1350
S3622,18/08/2023,01/09/2023,01/09/2023,0,2,Not Reserved,B0699
S6711,14/09/2022,28/09/2022,28/09/2022,0,2,Not Reserved,B1495
S3592,27/02/2024,12/03/2024,16/03/2024,40,1,Reserved,B0916
S9369,15/10/2022,29/10/2022,29/10/2022,0,1,Reserved,B0576
S2013,09/02/2023,23/02/2023,11/03/2023,160,1,Not Reserved,B0835
S6111,09/12/2022,23/12/2022,10/01/2023,180,0,Available,B1294
S3780,21/01/2024,04/02/2024,04/02/2024,0,2,Available,B1416
S7749,29/01/2023,12/02/2023,14/01/2023,0,1,Not Reserved,B0601
S6659,24/03/2022,07/04/2022,14/03/2022,0,0,Available,B1342
S4816,09/08/2024,23/08/2024,15/08/2024,0,2,Available,B0956
S5892,29/08/2024,12/09/2024,11/09/2024,0,0,Reserved,B1400
S2494,10/12/2024,24/12/2024,24/12/2024,0,3,Not Reserved,B1364
S4440,16/03/2022,30/03/2022,30/03/2022,0,0,Not Reserved,B1178
S3118,31/05/2023,14/06/2023,30/06/2023,160,1,Reserved,B1555
S8199,26/01/2022,09/02/2022,09/02/2022,0,1,Available,B1178
S9679,03/11/2023,17/11/2023,17/11/2023,0,2,Reserved,B0916
S8790,03/08/2022,17/08/2022,16/09/2022,300,1,Reserved,B1059
S4915,19/08/2022,02/09/2022,02/09/2022,0,0,Waiting,B1075
S5148,17/08/2024,31/08/2024,28/09/2024,280,2,Available,B1451
S0921,12/08/2024,26/08/2024,26/08/2024,0,2,Reserved,B1354
S8901,12/09/2023,26/09/2023,13/09/2023,0,3,Not Reserved,B1128
S4862,20/02/2023,06/03/2023,08/03/2023,20,2,Reserved,B0587
S5307,11/03/2022,25/03/2022,18/04/2022,240,0,Available,B1024
S0617,12/12/2022,26/12/2022,28/11/2022,0,1,Reserved,B1342
S9181,05/10/2023,19/10/2023,26/09/2023,0,1,Not Reserved,B1164
S0699,06/03/2024,20/03/2024,28/02/2024,0,1,Not Reserved,B1364
S10536,17/04/2022,01/05/2022,01/05/2022,0,1,Available,B0660
S7337,14/10/2024,28/10/2024,28/10/2024,0,3,Reserved,B1216
S9270,07/05/2022,21/05/2022,20/06/2022,300,0,Reserved,B0694
S10359,27/07/2024,10/08/2024,10/08/2024,0,2,Reserved,B1054
S4413,03/01/2022,17/01/2022,01/01/2022,0,1,Available,B0768
S9467,03/05/2023,17/05/2023,17/05/2023,0,0,Not Reserved,B1566
S7208,16/06/2023,30/06/2023,30/06/2023,0,1,Available,B1077
S10265,20/07/2024,03/08/2024,21/07/2024,0,3,Not Reserved,B1490
S2834,11/02/2023,25/02/2023,01/03/2023,40,1,Available,B1157
S3464,04/08/2022,18/08/2022,18/08/2022,0,0,Reserved,B0832
S9111,30/04/2024,14/05/2024,14/05/2024,0,3,Not Reserved,B1215
S5700,03/05/2022,17/05/2022,18/05/2022,10,1,Waiting,B0996
S9631,31/10/2022,14/11/2022,04/12/2022,200,3,Available,B1506
S6144,07/12/2024,21/12/2024,11/12/2024,0,0,Available,B1086
S3533,28/05/2024,11/06/2024,12/05/2024,0,0,Not Reserved,B1471
S6271,25/09/2023,09/10/2023,02/10/2023,0,1,Reserved,B0841
S10073,27/11/2023,11/12/2023,11/12/2023,0,2,Reserved,B1056
S6692,31/05/2024,14/06/2024,16/06/2024,20,3,Available,B1236
S1917,23/07/2022,06/08/2022,25/08/2022,190,0,Not Reserved,B1186
S1563,10/07/2023,24/07/2023,14/08/2023,210,1,Not Reserved,B1186
S10188,18/10/2023,01/11/2023,01/11/2023,0,0,Waiting,B1503
S9674,29/03/2022,12/04/2022,04/05/2022,220,3,Not Reserved,B0851
S8058,22/05/2024,05/06/2024,25/05/2024,0,3,Not Reserved,B1388
S7818,19/12/2023,02/01/2024,31/01/2024,290,3,Available,B1294
S5703,19/07/2024,02/08/2024,02/08/2024,0,3,Not Reserved,B1199
S1637,19/08/2022,02/09/2022,02/09/2022,0,0,Not Reserved,B1025
S3936,30/07/2022,13/08/2022,13/08/2022,0,0,Available,B1209
S4961,23/04/2023,07/05/2023,24/04/2023,0,0,Reserved,B0768
S5559,03/11/2022,17/11/2022,14/11/2022,0,2,Not Reserved,B1159
S2934,11/07/2022,25/07/2022,25/07/2022,0,2,Waiting,B1111
S4367,25/01/2024,08/02/2024,06/03/2024,270,0,Not Reserved,B1334
S2632,28/07/2023,11/08/2023,11/08/2023,0,0,Reserved,B1435
S5094,11/04/2023,25/04/2023,30/03/2023,0,2,Not Reserved,B1438
S3845,09/10/2022,23/10/2022,23/10/2022,0,1,Available,B1080
S1102,09/01/2023,23/01/2023,23/01/2023,0,0,Waiting,B1154
S3356,23/02/2022,09/03/2022,09/03/2022,0,2,Reserved,B0872
S2291,26/10/2023,09/11/2023,09/11/2023,0,3,Available,B1127
S6260,02/12/2022,16/12/2022,14/12/2022,0,0,Not Reserved,B1334
S5351,14/05/2023,28/05/2023,28/05/2023,0,3,Reserved,B1315
S3296,06/10/2022,20/10/2022,20/10/2022,0,3,Not Reserved,B1269
S1118,26/09/2024,10/10/2024,10/09/2024,0,3,Reserved,B1479
S2709,26/08/2022,09/09/2022,31/08/2022,0,1,Not Reserved,B1237
S9468,25/08/2023,08/09/2023,23/09/2023,150,3,Not Reserved,B0980
S1222,22/06/2023,06/07/2023,06/07/2023,0,2,Not Reserved,B1028
S5456,26/02/2023,12/03/2023,12/03/2023,0,1,Reserved,B1288
S9494,06/08/2024,20/08/2024,20/08/2024,0,0,Not Reserved,B0726
S5519,10/01/2023,24/01/2023,28/01/2023,40,0,Not Reserved,B1016
S7587,15/11/2024,29/11/2024,23/12/2024,240,2,Not Reserved,B1113
S8044,04/01/2024,18/01/2024,24/12/2023,0,3,Not Reserved,B1600
S1576,28/12/2024,11/01/2025,11/01/2025,0,1,Not Reserved,B1371
S3372,12/11/2023,26/11/2023,26/11/2023,0,3,Not Reserved,B1206
S0734,26/02/2024,11/03/2024,11/03/2024,0,1,Not Reserved,B1373
S0791,03/10/2024,17/10/2024,09/10/2024,0,3,Reserved,B1079
S8621,22/09/2022,06/10/2022,06/10/2022,0,0,Available,B1150
S2202,15/05/2023,29/05/2023,29/05/2023,0,2,Not Reserved,B1252
S1437,20/09/2022,04/10/2022,04/10/2022,0,1,Not Reserved,B0678
S8522,07/12/2022,21/12/2022,16/12/2022,0,0,Available,B1235
S10048,22/09/2023,06/10/2023,06/10/2023,0,3,Reserved,B1083
S3535,01/02/2022,15/02/2022,15/02/2022,0,0,Waiting,B1579
S3861,12/03/2022,26/03/2022,21/03/2022,0,3,Available,B1111
S9033,07/09/2023,21/09/2023,21/09/2023,0,0,Available,B0965
S7436,29/01/2022,12/02/2022,12/02/2022,0,3,Not Reserved,B0898
S2085,24/11/2022,08/12/2022,07/12/2022,0,1,Reserved,B1431
S10188,01/10/2024,15/10/2024,15/10/2024,0,3,Not Reserved,B0711
S6904,10/04/2024,24/04/2024,24/04/2024,0,0,Not Reserved,B1052
S4254,12/11/2023,26/11/2023,20/12/2023,240,2,Available,B1094
S4124,20/02/2023,06/03/2023,06/03/2023,0,1,Not Reserved,B1288
S8957,28/12/2023,11/01/2024,11/01/2024,0,2,Available,B0749
S2757,14/04/2024,28/04/2024,28/04/2024,0,0,Not Reserved,B0721
S9459,15/04/2024,29/04/2024,23/05/2024,240,1,Not Reserved,B0797
S2649,08/12/2024,22/12/2024,22/12/2024,0,1,Available,B1204
S10206,27/11/2023,11/12/2023,11/12/2023,0,1,Not Reserved,B1109
S5080,10/05/2023,24/05/2023,24/05/2023,0,0,Not Reserved,B0776
S10328,08/02/2024,22/02/2024,22/02/2024,0,1,Not Reserved,B1006
S6473,26/12/2023,09/01/2024,29/12/2023,0,2,Available,B1396
S6344,01/09/2023,15/09/2023,15/09/2023,0,3,Not Reserved,B1602
S10424,16/04/2023,30/04/2023,30/04/2023,0,3,Reserved,B1441
S8762,13/03/2022,27/03/2022,15/03/2022,0,0,Available,B0739
S2269,14/10/2024,28/10/2024,20/10/2024,0,3,Available,B0956
S3431,11/12/2024,25/12/2024,04/12/2024,0,3,Waiting,B0670
S7161,08/09/2024,22/09/2024,22/09/2024,0,1,Not Reserved,B0955
S9550,10/04/2023,24/04/2023,24/04/2023,0,0,Reserved,B1408
S9674,15/09/2022,29/09/2022,29/09/2022,0,2,Available,B0744
S4241,21/07/2022,04/08/2022,04/08/2022,0,3,Available,B1038
S2550,30/08/2022,13/09/2022,03/10/2022,200,3,Reserved,B1078
S2709,18/05/2023,01/06/2023,01/06/2023,0,3,Available,B1268
S2001,31/01/2024,14/02/2024,20/01/2024,0,1,Available,B0917
S10648,20/01/2022,03/02/2022,05/02/2022,20,2,Reserved,B0784
S10465,01/05/2022,15/05/2022,02/05/2022,0,1,Not Reserved,B1407
S2448,05/03/2024,19/03/2024,19/03/2024,0,2,Not Reserved,B0738
S8229,11/11/2022,25/11/2022,25/11/2022,0,2,Waiting,B1644
S1628,23/11/2023,07/12/2023,20/12/2023,130,1,Available,B1331
S7923,26/07/2024,09/08/2024,29/08/2024,200,2,Not Reserved,B1251
S2430,25/12/2022,08/01/2023,02/02/2023,250,1,Available,B1359
S1000,28/11/2023,12/12/2023,07/12/2023,0,3,Not Reserved,B0868
S8475,08/03/2023,22/03/2023,22/03/2023,0,3,Available,B1380
S9727,28/11/2023,12/12/2023,26/11/2023,0,1,Not Reserved,B1237
S9049,05/12/2023,19/12/2023,19/12/2023,0,0,Reserved,B0866
S7260,20/03/2022,03/04/2022,03/05/2022,300,1,Available,B0761
S3690,12/10/2023,26/10/2023,10/10/2023,0,0,Waiting,B0827
S9063,23/11/2024,07/12/2024,07/12/2024,0,2,Waiting,B1582
S9578,04/10/2023,18/10/2023,18/10/2023,0,3,Waiting,B1198
S1172,18/12/2022,01/01/2023,01/01/2023,0,0,Not Reserved,B1307
S10266,01/05/2024,15/05/2024,16/05/2024,10,3,Not Reserved,B0711
S3006,02/12/2022,16/12/2022,16/12/2022,0,0,Available,B1628
S1741,24/08/2022,07/09/2022,29/08/2022,0,2,Waiting,B0910
S1347,31/07/2024,14/08/2024,14/08/2024,0,2,Not Reserved,B1216
S3636,03/02/2024,17/02/2024,06/03/2024,180,0,Not Reserved,B0709
S4390,24/04/2022,08/05/2022,18/04/2022,0,1,Not Reserved,B1279
S4808,22/03/2023,05/04/2023,15/03/2023,0,1,Not Reserved,B1534
S5289,24/09/2022,08/10/2022,08/10/2022,0,0,Not Reserved,B1373
S1013,20/03/2022,03/04/2022,09/03/2022,0,1,Reserved,B1064
S5202,04/12/2023,18/12/2023,18/12/2023,0,2,Available,B1237
S4209,28/10/2024,11/11/2024,11/11/2024,0,2,Available,B0851
S3997,24/07/2024,07/08/2024,07/08/2024,0,0,Reserved,B0744
S1590,18/03/2022,01/04/2022,01/04/2022,0,0,Reserved,B1047
S1234,26/11/2023,10/12/2023,28/11/2023,0,3,Not Reserved,B1681
S7857,11/11/2023,25/11/2023,25/11/2023,0,3,Not Reserved,B1600
S3969,09/03/2023,23/03/2023,23/03/2023,0,2,Not Reserved,B1244
S0782,22/06/2023,06/07/2023,12/07/2023,60,0,Not Reserved,B1093
S1134,23/12/2023,06/01/2024,06/01/2024,0,1,Not Reserved,B1164
S7359,02/06/2022,16/06/2022,16/06/2022,0,1,Reserved,B1048
S7666,27/09/2022,11/10/2022,11/10/2022,0,3,Not Reserved,B1216
S8888,08/01/2023,22/01/2023,16/01/2023,0,3,Available,B1313
S2390,29/12/2023,12/01/2024,17/01/2024,50,2,Available,B0800
S3850,07/06/2024,21/06/2024,07/06/2024,0,3,Reserved,B1196
S6265,25/04/2022,09/05/2022,09/05/2022,0,3,Not Reserved,B1030
S4478,23/03/2024,06/04/2024,06/04/2024,0,0,Not Reserved,B0928
S9814,17/10/2023,31/10/2023,06/10/2023,0,0,Reserved,B1002
S10100,31/01/2024,14/02/2024,14/02/2024,0,2,Reserved,B0880
S2909,21/01/2023,04/02/2023,28/02/2023,240,0,Waiting,B1212
S4298,15/04/2024,29/04/2024,29/04/2024,0,0,Reserved,B1068
S8854,21/11/2024,05/12/2024,05/12/2024,0,2,Available,B1488
S3429,29/12/2023,12/01/2024,10/01/2024,0,3,Available,B1637
S9373,21/11/2022,05/12/2022,27/11/2022,0,2,Not Reserved,B1219
S3519,24/08/2023,07/09/2023,07/09/2023,0,1,Not Reserved,B1631
S4446,25/12/2023,08/01/2024,21/12/2023,0,0,Available,B1617
S4263,30/06/2022,14/07/2022,13/07/2022,0,3,Reserved,B1676
S9067,12/12/2024,26/12/2024,26/12/2024,0,1,Available,B1505
S9534,06/09/2024,20/09/2024,05/10/2024,150,1,Not Reserved,B1095
S3781,16/11/2022,30/11/2022,30/11/2022,0,2,Reserved,B1362
S5815,30/10/2024,13/11/2024,16/11/2024,30,2,Reserved,B1582
S3874,25/06/2023,09/07/2023,09/07/2023,0,1,Available,B1293
S3798,16/05/2023,30/05/2023,20/05/2023,0,3,Not Reserved,B1520
S7554,16/10/2024,30/10/2024,30/10/2024,0,0,Not Reserved,B1374
S8788,06/02/2022,20/02/2022,20/02/2022,0,0,Reserved,B1355
